token1	token2	weight
kosymşa	tabys	1
jazğanyma	keşırım	1
almaty	da	2
almaty	oblysy	10
matematikalyq	sauattylyq	7
vidio	jasap	4
adal	dos	9
daiyndai	ber	9
tırlıgı	ğoi	1
ūzaq	ğūmyr	1
ūzaq	bolsyn	10
üzılıs	kezınde	5
mamañnan	sūrap	1
tüsıme	kırıp	1
ketuım	kerek	2
ketuım	mümkın	3
tüsınde	menı	6
qūlynym	menıñ	1
orny	bar	2
orny	erekşe	8
orny	bölek	8
tanysy	bar	8
tanysym	bar	1
berudı	ūmytyp	3
jetısıp	jürgen	1
jetısıp	tūrğan	4
qazırden	bastap	5
apai	men	1
zariad	ölıp	9
zariad	az	6
zariadka	az	5
zariadkağa	qoiyp	8
damytuğa	arnalğan	1
maqsat	qoiyp	3
maqsatqa	jetu	9
kötermei	jatyr	3
köbeie	bersın	2
ūqsaityn	bıreuın	2
ūqsaityn	siiaqty	6
ūiyqtaityn	kezde	4
syzba	boiynşa	1
bolar	edı	1
bolary	qanşa	3
şūğyl	türde	4
şūğyl	kömek	5
boq	auyz	4
boq	boq	5
ızgı	nietpen	5
jürgenım	joq	2
sıltemenı	basyp	1
grek	tılınen	5
mamandyğy	boiynşa	1
maqsattaryña	jete	1
maqsattaryña	jetuıñe	5
aldau	künı	4
deme	sen	2
deme	mağan	7
bereke	bırlık	5
bereke	bersın	9
bereke	tıleimın	6
jötelıp	jür	8
ışterıñ	amanba	2
abyr	sabyr	3
abyroi	bersın	1
fransuz	burjuaziialyq	1
jeñıldıkpen	ülgerıp	3
aitudy	ūmytyp	1
qaitemız	endı	1
basynda	solai	1
küştı	eken	9
jağdaiym	jaqsy	10
jetınşı	qaraşa	3
jylqy	etı	1
jylqynyñ	etı	5
jylqynyñ	etın	6
ūlyñ	qalai	5
ūiqyñyz	tynyş	3
degım	kelgen	3
degım	keledı	5
bıldıretın	sözder	6
betpe	bet	3
teledidar	körıp	1
ep	erte	1
mazalasam	keşırım	2
bereiın	dep	2
ağylşyn	tılı	3
ağylşyn	tılınen	10
keñınen	qoldanylady	10
süikımdı	qyz	4
süikımdım	süikımdım	10
daryn	onlain	2
daryndy	balalarğa	4
saitta	qate	1
şarşatyp	jıberdı	1
qyzdaryñnyñ	qyzyğyn	1
tyñdau	kerek	2
jattai	almai	2
dükenge	baryp	2
atu	kerek	3
bağyty	boiynşa	1
gud	guşi	1
jalyğyp	kettım	5
blok	post	2
erlı	zaiyptylar	1
söilese	almaimyn	3
kımder	bar	9
retteu	kerek	6
jatqandar	bar	1
papasy	men	3
papasy	qaitys	7
sozylyp	kettı	7
ūstaz	ana	5
ūstazdar	künı	5
ūstazdar	künımen	7
ūstazdar	merekesı	10
ūstazdar	künıne	10
fotolar	bar	8
fotolar	bolsa	7
fotolar	barma	7
fotolary	bar	6
aiko	men	5
aiko	aiko	9
dybystyq	taldau	7
köñılım	qaldy	4
köñılım	bosap	6
deuşı	edı	9
erejelerdı	oqy	3
şaşu	şaşyp	2
qosuly	tūr	1
forte	bank	1
şielı	audany	1
sarqyt	alyp	1
deuşıler	bolsa	1
hronologiialyq	retpen	2
kanalğa	tırkele	1
hanşaiym	hanşaiym	4
hanşaiymym	menıñ	2
hanşaiymym	janym	9
etnikalyq	kartasy	2
alğannan	keiın	1
nazarbaev	kettı	2
körkem	eñbek	2
janyña	jaqyn	5
dada	da	1
qūbylystar	men	1
balañnyñ	tuğan	1
paraqqa	jazyp	2
kelesız	ğoi	1
janaşyr	bauyrlar	6
barmaisyn	barmaisyn	1
otbasyna	amandyq	3
köilek	kiıp	1
pısıru	kerek	9
bılmeimız	ğoi	1
būirsa	eken	1
jauady	dep	1
zakazym	keldı	3
jūqpaly	aurular	3
atqaratyn	qyzmetı	4
roman	jazyp	5
türkıstan	oblysy	2
bärıñdı	jaqsy	3
ertennen	bastap	1
tor	köz	1
jasym	de	4
aryqtau	kerek	3
aryqtau	kursy	6
düniejüzılık	soğys	3
deseñ	de	3
ağasy	men	9
ağasy	bar	9
ağasy	qaitys	5
kötere	almai	8
jyldai	boldy	5
aludyñ	täsılderın	4
habarlasa	almai	4
habarlasa	almadym	3
habarlasam	dep	6
habarlasam	ğoi	7
habarlasamyz	ğoi	6
tük	joq	1
tük	tüsınbedım	9
jazama	dep	9
qūrau	kerek	3
aiynyñ	aldynda	1
aiynyñ	alğaşqy	8
aiynyñ	orazasyn	7
tübırles	sözder	8
aitylyp	jatqan	3
vaşe	dela	4
gruppada	bar	5
qanyn	ışıp	8
joldaryñyz	bolsyn	1
qūraly	retınde	1
böle	almai	3
böle	qalaisyñ	8
qanym	basyma	4
qanymdy	ışıp	3
qalamaimyn	eşkımdı	1
kelet	dep	1
körseñız	bolady	5
aumai	qalypty	1
aumaidy	eken	1
nūr	üstıne	2
būdanda	jaqsy	10
alaiyn	dep	3
alaiynşy	dep	3
totyğu	därejesı	1
totyğu	totyqsyzdanu	5
türıñnen	senıñ	8
janyna	baryp	2
däpterdı	aşyp	5
oñ	bolsyn	1
osynda	jaza	8
base	men	9
base	nege	9
eresek	adamnyñ	5
bauyry	berık	4
körsetuge	bolady	1
baidyñ	qyzy	1
baidyñ	balalary	5
baidyñ	balasy	7
kolyñ	bos	8
qaluym	mümkın	2
töreğali	töreälı	2
töreğali	törälı	5
bergıñ	keledı	4
aptalyq	tabys	4
aitarlyqtai	jañalyq	1
tıgu	kerek	1
basqalary	da	3
basqalary	qaida	6
körgennen	keiın	5
söileseiın	dep	3
aqtöbe	de	2
aqtöbe	oblysy	7
ūstauğa	bolmaidy	3
ūstauğa	niet	7
demalysqa	şyğyp	3
şyğuy	kerek	1
şyğuy	mümkın	5
apañ	qalai	4
qanbai	qaldy	4
densaulyq	qalai	2
densaulyqtaryñ	jaqsy	6
densaulyqtaryñ	qalai	8
densaulyqtaryñ	myqty	6
tabysqa	jete	7
barğan	soñ	1
bantik	tağyp	7
tabylyp	qalar	1
barğysy	kelıp	3
aldymyzda	aman	5
aspanda	qanşa	2
attyñ	basyn	3
apasy	men	1
körkı	sai	5
qūrsyn	men	1
qūrsyn	dep	8
tyiym	salynğan	9
tyiym	salynady	6
sözderden	keiın	4
aşaiyn	dep	5
jağu	kerek	2
jıbermegen	oquşylar	3
täsılderı	men	1
qozy	körpeş	1
demalu	kerek	1
oqyğym	keledı	1
baiqauğa	bolady	7
mädeniet	pen	2
agregattyq	küiı	5
agregattyq	küide	6
bıtıru	kerek	8
ağzağa	äserı	1
jağdaiyna	bailanysty	1
bailanysy	bar	1
jarymğa	deiın	1
paidalanuğa	bolady	1
qatysqym	kelıp	3
qatysqym	keledı	7
bılımı	men	5
quanta	ber	4
quanta	bersın	8
basylmai	jatyr	2
nemere	qūtty	4
nemere	şöbere	9
status	kak	6
status	salasyñ	7
arai	arai	8
otbasyñ	aman	2
otbasyñyz	aman	2
şeşu	kerek	1
şeşu	ädısterı	7
şeşu	üşın	6
qoisañyz	bolady	9
közdıñ	jauyn	1
senu	kerek	1
senu	qiyn	4
senuge	bolmaidy	6
qaiyr	bolsyn	3
şeşım	qabyldap	2
şeşımı	boiynşa	7
ösımdıkter	men	3
laqtyru	kerek	2
ısterımdı	bılmei	1
alğysy	kelıp	2
alğysy	keledı	6
ketpeşı	ketpeşı	7
oqylym	mätını	1
znaiu	daje	7
znaiu	kak	9
golosovoi	men	8
golosovoi	soobşenie	7
ataanalar	jinalysy	6
därejelı	diplom	4
zerıgıp	kettım	4
tırkelşı	videolar	1
tırkelşı	ötınış	6
suretterıñdı	jıberşı	3
variant	bar	1
variant	joq	5
artta	qaldy	6
jūmysyñyzğa	tabys	6
jūmysyñyzğa	sättılık	6
qaiyry	bar	3
kalmasyn	dep	3
qatyspağan	oquşylar	1
kınäm	bar	1
kınäm	joq	4
bırıkken	ūlttar	5
azyq	tülık	6
arifmetikalyq	progressiia	1
sūrağyma	jauap	6
ağaidan	sūrap	1
körseteiın	dep	1
qoimasyn	dep	1
jūmada	alla	1
jūmada	tılegen	7
özdıgınen	bılım	3
satqyn	dep	1
kvartira	jaldap	1
öner	barysy	9
öner	ömır	5
önerı	men	9
önerı	örge	8
önerı	üstem	6
önerınıñ	teñdessız	7
ūiqyn	tynyş	4
dosyñ	bar	2
dosyñ	kım	8
dosyñ	barma	9
tolyğyraq	aqparat	9
adres	jazyp	1
adres	qalai	10
adres	qandai	8
adresı	qandai	10
taqyryptar	boiynşa	2
oqysyn	dep	1
tabiğatty	qorğau	1
kışkeneden	keiın	2
kömektesu	kerek	2
kömektesu	üşın	3
qosylu	kerek	6
qosylu	üşın	5
tūz	jala	4
avtomatty	türde	9
özgertuge	bolady	1
redaktor	qūraldary	1
berseñızder	bolady	3
boluym	kerek	1
auyrdy	dep	1
qylu	kerek	2
anamyz	aman	2
şaruaşylyğynyñ	qalyptasuy	1
bolmaiyn	dep	1
yntymaq	künı	1
qaisysyn	tañdadyñ	1
sağynyşym	menıñ	3
abysyn	tatu	1
yñğaiy	bolmai	1
yñğaiy	kelse	7
jıgıtı	bar	4
jıgıtı	joq	4
jıgıtıñ	bar	8
jıgıtıñ	barma	10
jıgıtıñnıñ	aty	5
jıgıtıñnıñ	tuğan	7
pışını	dūrys	4
kületın	närse	3
jatqym	kelıp	2
jatqym	kep	7
jatqym	keledı	7
köktemge	deiın	6
toptyq	jūmys	1
keñestık	kezeñde	1
süiınbai	men	3
säule	apai	4
säulet	önerı	1
säulet	önerınıñ	5
bot	medina	4
estıledı	eken	4
ülgerdım	ülgerdım	1
bermeu	kerek	1
jalyndy	sälem	2
egor	krid	1
jazsañ	jıberşı	1
serı	jıgıt	5
sözıñde	tūr	1
qolaisyz	atmosferalyq	1
äzıl	älemı	3
äzıl	ğoi	8
bastar	jol	6
segız	jüz	1
segız	jarymda	8
segız	qyrly	8
kristall	sany	8
mazañyzdy	alyp	4
mazañyzdy	alsam	8
jetıstıkterge	jete	3
naiman	memleketı	3
naiman	memleketınıñ	5
koreia	tılın	4
klient	tauyp	1
klient	bar	9
jandar	bar	8
jandar	üşın	6
vsem	dobroe	8
habarlasqan	joq	8
tañnan	berı	1
tañnan	keşke	6
berudıñ	qajetı	3
vsei	duşi	1
qūlpyryp	jüre	1
qūlpyryp	ketıpsıñ	4
qūlpyryp	jainap	9
buket	gül	8
biyl	bırınşı	1
biyl	oraza	8
azamattar	men	6
qalğym	kelmeidı	1
qalğym	keledı	6
jybyr	jybyr	6
qorytyndysy	boiynşa	1
keşelı	berı	1
mätını	boiynşa	1
qoiylatyn	talaptar	1
saludy	ūmytyp	2
qatysaiyn	dep	1
şamalydan	keiın	1
şamalydan	soñ	3
bosanğan	soñ	8
jyny	kelıp	1
azda	bolsa	7
toltyra	almai	1
qaldyru	üşın	1
jaqynym	alys	2
ahmet	baitūrsynūly	1
ahmet	baitūrsynov	6
jiender	qalai	3
oinağym	kelıp	1
oinağym	kep	4
funksiiasy	üşın	4
tık	būryşty	5
tıkbūryşty	üşbūryştyñ	6
mektepşılık	olimpiada	3
muslim	muslim	2
süruge	bolady	1
köje	jasap	2
köje	ışıp	5
kazino	kazino	6
aiağyñ	auyr	2
aiağyñ	qalai	4
aiağyñdy	jyly	5
vremena	goda	4
syrqama	añsağan	1
syrqamai	aman	3
syrqamai	jüre	2
naqyl	söz	8
naqyl	sözder	7
şarualar	bar	4
master	klass	3
oz	basym	1
ozat	oquşy	7
maqsaty	men	4
oqudyñ	aqşasyn	3
oinaiyn	dep	2
keşegıden	keiın	2
almaiyn	dep	1
duştan	şyqtym	1
tıpten	jaqsy	2
nüktesı	arqyly	1
qystyñ	künı	3
aqqala	jasap	1
kie	ber	1
dalee	basyp	2
şarttardy	orynda	1
bölmelı	üi	4
ülgılı	otbasy	3
dialekt	sözder	1
dialekt	sözderdı	5
uaqytty	tiımdı	6
uaqytty	kütıp	8
onlain	mektepke	4
alama	dep	7
alama	eken	7
neler	jatady	8
teoriiasy	men	4
amal	joq	1
amal	merekesı	5
amalym	joq	7
uaqytyñyz	bolsa	2
bumajnyi	dom	3
mazaq	etıp	1
mazaq	qylyp	8
emessıñ	dep	3
emessıñ	ğoi	8
mänısı	bolar	3
bastalmai	jatyp	1
jeñeşe	qalaisyz	2
jasağym	kelıp	4
jasağym	keledı	7
ydystardy	juyp	6
densaulyqtaryñyz	jaqsy	1
densaulyqtaryñyz	qalai	9
densaulyqtaryñyz	myqty	5
sebebı	men	9
ölgen	adam	10
ölgen	soñ	6
aitasyñ	ğoi	7
qaramen	berılgen	4
qaramen	jazylğan	7
elementterdıñ	periodtyq	4
aspanğa	qarap	4
geometriia	dan	1
qazaly	audany	5
bolmaşy	närsege	1
bölımınıñ	meñgeruşısı	1
ötu	kerek	2
ötu	üşın	3
ötuge	bolady	7
jöndeu	kerek	1
qūrban	ait	2
marko	marko	1
söileu	kerek	1
ötkınşı	jañbyr	5
merekesı	qūtty	1
söilespei	aq	1
konkursqa	qatysyp	2
zattarymdy	alyp	1
gotov	bas	1
bekıtu	kerek	5
oryndaiyn	dep	2
oryndaiyn	desem	2
sūrady	dep	8
sūrady	ğoi	5
patriottyq	änder	8
bäle	boldy	4
alğanym	üşın	6
toğyz	jüz	1
daua	joq	4
şeşımge	keldıñız	1
şeşımge	keldım	5
kanalda	bar	4
bür	türlı	1
teñdeuler	jäne	2
teñdeuler	jüiesın	3
saptyq	jattyğular	7
saluym	kerek	2
talap	etedı	1
tamyr	qalaisyñ	6
tamyrdyñ	ışkı	8
aqmola	oblysy	1
metaldar	men	1
tortqa	zakaz	3
gulnar	apai	1
jinaiyn	dep	3
ösek	aityp	1
aldynnan	berı	6
tasymaldau	mehanizmı	1
qainağan	su	1
künderıñmen	qūttyqtaimyn	3
qoşqar	men	4
şyrai	şyrai	1
aldar	köse	1
abysyndar	körıp	1
davleniem	köterılıp	1
süleimen	sūltan	2
kerei	men	1
aşqan	joq	1
aşqan	joqpyn	8
baldaryñyz	osy	9
anyqtauğa	bolady	1
kışkentaidyñ	bauy	3
qūdaiy	tamaq	1
videony	körıp	1
jemqorlyqqa	qarsy	7
köşu	kerek	2
demei	aq	1
jasmin	keşır	1
beruıñ	kerek	5
beruıñe	tılektespın	1
oqiğalardy	hronologiialyq	1
bylş	etkızıp	1
küzgı	balğa	5
problema	emes	2
problema	bolyp	10
qūlaqtan	teuıp	9
myqty	bolsyn	3
myqtysyñ	ğoi	5
analarymyz	aman	1
aspandağy	aiym	1
kiın	jazam	2
jelaniia	joq	6
auzymdy	aştym	4
jalpyadamzattyq	qūndylyqtar	5
minusy	bar	1
guljan	apai	1
qabyldamai	jatyr	1
şapqylap	jüre	1
aitqandaryñ	kelsın	1
talaby	bary	1
vai	vai	1
ötkızuge	bolady	1
mätınge	qatysty	1
qūiu	kerek	4
sänım	menıñ	1
sūrauly	söilem	1
qarağandy	oblysy	1
qarağandy	metallurgiia	5
örge	jüzsın	9
jañaqorğan	audany	1
hanzadam	menıñ	1
kastium	şalbar	1
tynym	joq	1
beineleu	önerı	4
jūmystarym	bar	3
äpketai	äpketai	2
äpketaiym	menıñ	1
köşıru	kerek	1
batyr	jyry	1
jinalysy	bolady	9
jūmağa	deiın	1
äbışūly	nazarbaev	2
äbışūly	nazarbaevtyñ	2
vernite	astanu	8
emın	erkın	1
analiz	tapsyruğa	2
analiz	tapsyryp	8
nüktenıñ	ornyna	6
atauy	men	1
aiyrmaşylyq	bar	3
orda	da	2
bölenıp	jüre	1
şaqyraiyn	dep	1
tūlpar	qūtty	2
jarar	dep	1
aiaqtyñ	ūşymen	1
jerıñız	jaily	1
jerıñız	auyryp	6
moliarlyq	kölem	5
moliarlyq	massasy	8
degıñ	kelıp	5
degıñ	kep	4
jiyntyq	bağalau	5
tünı	boiy	1
tünı	tılegen	5
tünıñ	tynyş	9
jasalu	joly	1
üilerıñ	jyly	7
artyña	qarama	3
basqasy	kerek	1
basqasy	bar	8
basqasy	basqa	9
basqasyn	tauyp	8
kamera	bar	3
senıkı	dūrys	5
sessiiağa	daiyndalyp	7
şäi	ışıp	1
myrzabek	ernar	3
baryña	şükır	1
qoimadyñ	ğoi	1
alağa	şükır	1
almau	kerek	1
bastaldy	sättılık	2
bastaldy	ğoi	5
bıteiın	dep	9
baratyndar	bolsa	2
audany	boiynşa	5
bağdarlamalar	bölımı	1
bağdarlamalar	bölımınıñ	5
jönıñdı	jazyp	6
qaharman	qaharman	3
eşqaşan	auyrma	1
eşqaşan	mūñaima	9
soñyndağy	sūraqtarğa	10
ıstedıñ	bügın	1
qoiypsyñ	ğoi	8
qyzyqty	boldy	1
şaqyrdy	dep	9
ıstesek	bolady	3
qyzğanşağym	menıñ	1
bileidı	eken	1
jazasyñ	ğoi	1
mätının	oqyp	2
arta	bersın	1
arta	tüsedı	2
qoldanbaly	öner	9
etuı	mümkın	1
qiiu	qiiu	6
ışpe	dep	1
täsılderın	meñgere	1
zan	zan	2
zaniat	bolyp	1
aspany	aşyq	9
aspanyñ	aşyq	3
indiskii	kino	1
auylym	altyn	1
kiiu	kerek	1
halqyna	qalauly	1
qaitaru	kerek	1
esıñnen	şyğyp	2
qorektık	zattar	1
şäkärım	qūdaiberdıūly	5
aitqysy	kelgen	3
aitqysy	keldı	6
tūrğanym	joq	5
temperatura	bolyp	3
aida	bır	9
aida	aida	9
aidan	keiın	7
aidan	soñ	7
dostaryñ	köp	9
paiyzy	qalai	4
kezdesken	kezde	1
ötpei	jatyr	1
ötpei	qaldy	7
grant	iegerı	3
grantqa	tüsıp	1
terezenı	aşyp	1
terezenıñ	aldynda	1
dobrogo	dnia	2
közımnıñ	qarasy	3
közımnıñ	nūry	5
köreiın	dep	4
köreiın	degem	5
aqylyñ	bar	8
attaryñ	kım	1
attaryñdy	jazyp	1
vaşi	dela	1
tüsıngen	joqpyn	2
tüsıngenım	boiynşa	3
sailau	qūqyğy	1
sailauğa	bailanysty	7
sabaqtaryñ	qalai	1
valeikum	assalam	1
jüreiın	dep	1
oryndy	toltyr	1
jasatu	kerek	2
deidı	ğoi	1
sara	apai	5
mädenietı	men	5
laiym	jaqsy	2
laiym	solai	5
aitsai	endı	4
habarly	söilem	6
temır	jol	1
tañerteñnen	berı	7
tañerteñnen	keşke	4
qyzdaryñyzdyñ	qyzyğyn	7
asyn	dämdı	1
ūiğyr	audany	5
ūru	kerek	1
tañdadyñ	men	1
naşar	bolyp	3
naşarlap	kettı	6
aitpau	kerek	1
bılgenıñdı	ıste	1
äperem	dep	2
äpkem	bar	1
taksiden	salyp	4
jezdenıñ	tuğan	3
elıkteuış	sözder	3
aqşañ	bar	5
aqşañ	bolsa	9
aqşañ	barma	7
bölu	kerek	8
böluge	bolady	3
bauyrlaryñ	aman	1
ızdeitın	adam	2
bilet	alyp	1
mysyq	mysyq	10
ūrpaq	qyzyğyn	6
ūrpaq	näsıp	5
zertteitın	ğylym	7
ömırıñız	ūzaq	2
ortalyq	aziia	2
ortalyq	jüike	9
ısıñızge	bereke	9
ısıñızge	sättılık	5
bastamas	būryn	4
ūiat	boldy	1
qaraşa	künı	9
qaraşa	aiynyñ	6
asqazanym	auyryp	9
kömırqyşqyl	gazy	1
kömırqyşqyl	gazynyñ	4
şetel	tılı	6
äkelu	kerek	1
küiıñız	qalai	2
jegıñ	kelıp	1
jegıñ	kep	4
tyñdai	almai	7
beiorganikalyq	zattar	4
bailyğyn	bersın	5
bıluı	kerek	2
ağaştan	jasalğan	2
anyqtamasyn	körset	1
bılıktı	maman	2
ordasy	bolyp	1
sergıtu	sätı	1
syilau	kerek	1
būiyrğanyn	köremız	1
genetikalyq	materialdyñ	1
ısteuım	kerek	3
amandyq	tıleimın	1
amandyqta	bolaiyq	7
laik	basyp	1
tılegı	qabyl	8
kuhonnyi	garnitur	1
tūsynda	naiman	1
elestete	almaimyn	1
künderıñızge	sättılık	3
küilerıñ	jaqsy	1
küilerıñ	qalai	8
jetım	bala	2
otan	qorğauşylar	2
otandyq	kompaniia	3
otandyq	jobağa	7
jazuly	tūr	4
almaz	kerek	1
almaz	salyp	8
jıberuım	kerek	4
jıgıtım	bar	1
künınen	estelık	4
batty	men	5
funksiianyñ	grafigı	1
oilamağan	jerden	3
üiınde	auyz	1
üiınde	auyzaşar	8
dala	suyq	9
patşa	ükımetı	7
patşa	ükımetınıñ	8
patşam	menıñ	9
nūrädıl	nūrädıl	1
balapan	qalai	1
balapan	balapan	8
balapandar	aman	9
balapandar	qalai	7
balapandaryñ	aman	3
balapandaryñnyñ	qyzyğyn	3
kärıs	tılın	2
qyzylorda	da	1
qyzylorda	oblysy	5
laifhaki	dlia	4
közımız	tügel	1
mūzdy	ölke	2
dostaryñdy	belgıle	1
quanyştaryñ	bolyp	1
midy	jep	5
midy	aşytyp	6
zardap	şekken	6
alğyñ	kelse	3
basqany	jaqsy	6
oily	bolyp	1
ışke	kırıp	3
ışken	joqpyn	3
kakom	godu	6
kakom	gorode	9
kakom	klasse	5
sättı	bolsyn	9
sättı	ötsın	9
sättılık	tıleimın	3
otbasym	aman	3
otbasym	bar	3
salmai	aq	8
jıbergım	kelmeidı	2
tastağan	ğoi	4
tüsterı	bar	6
sıñılım	bar	3
böludı	orynda	6
qymbat	emes	1
qymbat	eken	10
ündestık	zañyna	10
balalarynyñ	qyzyğyn	1
auyrlyq	küşı	1
mağynany	bıldıredı	2
balğa	men	2
ıstegen	joqpyn	1
ökpem	joq	4
ekeuıne	de	1
esıñızde	bolsyn	2
tanystaryñ	bar	1
üiıp	tögıp	5
adamzattyñ	asyl	1
toqta	toqta	1
aişa	aişa	7
bağyñ	aşylsyn	7
daiyndyq	kerek	2
daiyndyq	qalai	9
grafik	boiynşa	5
şuaqty	bolsyn	1
kırgenım	üşın	2
şyğuym	kerek	1
aiaqtalğan	soñ	2
zymyrap	ötıp	1
üilenu	kerek	1
qalypsyñ	ğoi	1
sūraqtaryna	jauap	1
keşırımdı	bolaiyq	1
türınıñ	jäne	2
jūmystaryñyz	qalai	3
barsyn	dep	1
barsyn	qazyna	8
bileu	kerek	2
qalalar	men	1
balalarymyz	aman	1
aqbota	aqbota	1
ännıñ	aty	9
jüktılık	kezınde	1
auff	auff	1
söileudı	damytu	1
qaryzym	bar	1
jinalu	kerek	3
jūldyz	jūldyz	1
oquym	kerek	6
ūlttar	dostyğy	1
ūiyqtamai	jatyr	3
ūiyqtamai	jatyrsyñ	7
ūiyqtamai	jatsyñ	5
jün	jün	8
qoldaryñ	bos	2
jassyñ	ğoi	1
qañtar	aiynda	1
biznes	bastau	1
joqta	şoşqa	9
körınu	kerek	1
mınezım	jaman	5
david	pen	6
ötkennen	berı	1
ötkennen	keiın	7
tärbielık	mänı	3
sūiyq	mai	1
qūrşy	bar	6
maqtau	qağazy	1
maqtau	qağazyn	4
toqtatu	kerek	5
boluyña	tılektespın	4
ümıtım	menıñ	1
nemereler	ösıp	1
nemereler	qalai	5
nemerelerıñızdıñ	qyzyğyn	7
aitqandaryñyz	kelsın	2
qorap	bar	1
kırgızu	kerek	1
aitqannan	keiın	1
belgıleu	kerek	1
tabylmai	jatyr	1
balyq	aulap	1
balyq	aulau	9
közınen	jas	8
resei	men	1
öte	jaqsy	8
reklama	jasap	9
ädebiet	pen	5
puskaite	menia	9
künderıñe	sättılık	1
kieu	bala	1
sanauly	künder	1
atqaruşy	organdar	2
ızın	körem	5
deppın	ğoi	1
tūruy	kerek	1
eñbekte	tabys	1
şydau	kerek	5
ötegen	batyr	1
auaraiy	qalai	1
janar	apai	1
soñğy	ret	9
bılgıñ	kelse	9
sağattyñ	ışınde	4
emdelu	kerek	1
ğasyrlar	boiy	1
mazalağanym	üşın	1
köptañbaly	sandardy	1
ūialy	telefon	2
jıbereiın	dep	1
jıbereiın	desem	4
halk	bank	8
eñbektı	qorğau	1
nietter	qabyl	1
nietterı	qabyl	1
nietterıñ	qabyl	1
metaldardyñ	jalpy	1
qalmaiyn	dep	1
sezıne	almadym	1
eñbegıñ	körınıp	1
eñbegıñ	jemıstı	4
eñbegıñnıñ	jemısın	9
būira	būira	1
qalğanyn	özıñ	1
qalğanyn	erteñ	9
elderı	ūly	6
tüseiın	dep	1
qūrylysyn	zertteu	1
aitudyñ	qajetı	1
ekeumızden	basqa	2
allahu	akbar	1
tūjyrymdy	tabyñyz	1
şämşı	qaldaiaqov	3
komnata	barma	1
komnata	oinaimyz	10
tanysqym	keledı	9
marat	ağa	3
marattyñ	ölımı	5
arğy	künı	1
bastaryñ	aman	4
roliktı	körıp	3
azat	onyñ	3
otyrys	bolsyn	8
otyrys	boldy	8
donat	salyp	7
donat	jasap	7
öşır	dep	4
öşır	öşır	5
köñılsız	bi	4
ūiqym	kelıp	1
ūiqym	kep	7
materialdar	men	8
aian	aian	2
mazalağanyma	keşırım	1
qaljyñ	qaljyñ	1
qaljyñ	ğoi	9
toqsandyq	jiyntyq	3
maimyl	maimyl	2
esınen	şyğyp	1
batasyn	alyp	3
jüruşı	edı	3
merekeñız	qūtty	4
tılekterımız	qabyl	1
panfilov	audany	1
qatemen	jūmys	1
jazuyñ	kerek	1
beka	men	1
eñbekşı	qazaq	7
eñbekşıqazaq	audany	1
telefonyn	alyp	1
zvandau	kerek	3
aralasu	kerek	1
bekerden	beker	1
oquyñ	qalai	1
oquyñdy	jaqsy	1
odağy	syilyğynyñ	1
aşuyñ	basyldy	1
jürseñde	aman	1
oramal	tağyp	1
oramal	taqqan	5
şyqqannan	keiın	8
programma	men	1
programma	bar	9
jastaryñ	ūzaq	6
tapsyraiyn	dep	3
dostavka	bar	2
dostavka	barma	9
tigızetın	äserı	8
ğūmyry	ūzaq	2
qualaityn	aurular	1
öleiın	dep	4
şaqyrğan	adamğa	1
şaqyrğan	joq	9
körpenıñ	astynda	7
meken	jai	3
egız	lebız	9
belgılerı	bar	2
zañy	boiynşa	5
zañyna	säikes	4
sata	ber	1
sata	alasyz	6
noutbuk	bar	6
noutbuk	joq	8
noutbuk	pen	9
mūğalımmen	bailanys	7
botqa	adam	1
doner	alyp	1
doner	jep	7
erkın	nūrjanov	4
tfä	tfä	6
desen	men	1
jdu	vas	7
jdu	jdu	8
ğaşyq	bolyp	8
ğaşyqtar	künı	6
ğaşyqtar	künımen	2
aituyn	kerek	8
jağasy	bar	1
senımdı	adam	1
şeşe	almai	8
altyğa	deiın	1
futbol	körıp	1
futbol	oinap	7
seifullin	atyndağy	5
kezınen	bastap	1
köterıñkı	köñıl	1
jala	jauyp	3
jalañ	aiaq	1
barsamba	dep	2
qalatyndai	etıp	1
otbasyñmen	baqytty	1
bäidıbek	audany	2
alsamba	dep	3
massalyq	ülesı	1
közımnen	jas	1
oiymyz	bır	1
asel	men	1
kütpegen	jerden	7
qyrly	bır	1
ūiqtaiyn	dep	1
sabaqtardy	oryndap	1
dana	men	5
komanda	aty	9
komanda	bolyp	7
fotañdy	jıberşı	6
ito	men	1
ito	ol	7
bügınen	bastap	6
kıtappen	jūmys	1
ğylymğa	köñıl	1
kezdesem	dep	2
şyqqaly	jatyrmyn	1
joqtan	bar	1
jüregınde	imany	1
jaqsartu	üşın	1
ötınış	ötınış	1
naryqtyq	ekonomikağa	2
bosai	almai	3
jūmylyp	bara	2
bäse	nege	1
jandary	jännatta	7
aktiv	aktiv	1
ölgım	keledı	2
auzyñ	aşyq	4
muzykanyñ	aty	4
ūstazym	menıñ	2
şyñğys	han	1
şyñğys	hannyñ	4
örıs	örıs	7
bälenıñ	bärı	1
bälenıñ	bärın	6
oqulyqty	aşyp	3
senıkıde	qabyl	1
statistikalyq	mälımetter	2
joqpyn	ğoi	1
gülnar	apai	6
ortasynda	aman	2
qosylmai	jatyr	3
qosylmai	tūr	5
jalğasa	beredı	6
jañartylğan	bılım	5
ısıñe	bereke	1
ısıñe	sättılık	4
jasauym	kerek	5
ortaq	bölımge	1
jeñşe	qalaisyz	5
kista	bar	3
