token1	token2	token3	weight
بولۋ	كەرەك	دەيدى	19
بولۋ	ۇشىن	قازىر	1
بولۋ	وڭاي	ەمەس	1
بولۋ	مۇمكىن	ەمەس	1
بىلەمىن	عوي	جانىم	1
بىلەمىن	جانىم	سول	1
دالادا	جۇر	عوي	5
دالادا	جۇر	ەكەن	6
دالادا	جۇمىس	ىستەپ	1
دالادا	قالدىم	عوي	1
جاقسما	نەعىپ	جاتىرسىڭ	3
جاقسما	نەعىپ	جاتسىڭ	10
تىم	جاقسى	ەمەس	4
تىم	جاقسى	بولماي	7
تىم	بولماسا	بىر	1
تىم	بولماعاندا	بىر	1
تىم	تىرىس	بولىپ	3
تىم	تىرىس	قوي	12
تىم	تىرىس	بوپ	22
تىم	تىرىس	جاتىپ	30
تىم	تىرس	بولىپ	4
تىم	تىرس	قوي	11
تىم	تىرس	بوپ	10
تىماۋ	جاقسى	بولىپ	8
تىماۋ	جاقسى	بولماي	3
تىماۋ	بار	ەكەن	1
تىماۋ	قانداي	جاقسى	5
تىماۋ	قانداي	بولىپ	5
تىماۋ	قاتتى	تيىپ	1
تىماۋ	تيىپ	جاقسى	25
تىماۋ	تيىپ	بىر	29
تىماۋ	تيىپ	جاتىر	18
تىماۋ	تيىپ	تۇر	18
تىماۋ	تيىپ	جاتىرمىن	16
تىماۋ	تيىپ	قالدى	14
تىماۋ	تيىپ	اۋىرىپ	14
تىماۋ	تيىپ	قالعان	20
تىماۋ	تيىپ	باسىم	27
تىماۋ	تيىپ	قالىپتى	10
تىماۋ	تيىپ	قالپتى	29
تىماۋ	تيىپ	قالدىما	16
تىماۋ	تيىپ	قالماسىن	21
تىماۋ	تيىپ	وكىل	26
تىماۋ	تيىپ	قالعانبا	30
تىماۋ	تىيىپ	تۇر	11
تىماۋ	تىيىپ	جاتىرمىن	17
تىماۋ	تىيىپ	قالدى	9
تىماۋ	تىيىپ	اۋىرىپ	16
تىماۋ	تىيىپ	قالىپتى	9
تىماۋ	تىيىپ	قالدىما	15
قاتىپ	تۇر	عوي	1
قاتىپ	كەتتى	عوي	1
قاتىپ	قالدى	عوي	1
قاتىپ	قالدىم	عوي	1
قاتىپ	قالدىڭ	عوي	1
قاتىپ	قالادى	ەكەن	1
شارشادىڭ	عوي	جانىم	2
شارشادىڭ	عوي	جاقسى	37
شارشادىڭ	عوي	بۇگىن	22
شارشادىڭ	عوي	ەرتەرەك	23
شارشادىڭ	قوي	جانىم	1
شارشادىڭ	اۋ	جانىم	1
شارشادىڭ	ەرتەرەك	دەمال	1
تۋستار	كەلىپ	جەتكەن	1
تۋستار	قايىرلى	تاڭ	1
تۋستار	امان	بولسىن	10
تۋستار	امان	ەسەن	5
تۋستار	امان	جاتىرسىزدارما	10
تۋستار	ورازا	ايتتارىڭىز	1
تۋستار	ايتتارىڭىز	قابىل	1
تۋستار	امانسىزدارما	كەلىپ	12
تۋستار	امانسىزدارما	قايىرلى	22
تۋستار	امانسىزدارما	امان	20
تۋستار	امانسىزدارما	وي	22
تۋستار	امانسىزدارما	ورازا	19
تۋستار	امانسىزدارما	ايتتارىڭىز	20
تۋستار	امانسىزدارما	دەنساۋلىقتارىڭىز	4
تۋستار	امانسىزدارما	ايتارىڭىز	28
ۇزىڭدە	جوق	بولسا	1
ۇزىڭدە	جاقسى	تۇس	4
ۇزىڭدە	جاقسى	جاتىپ	20
ۇزىڭدە	جاقسى	دەم	18
ۇزىڭدە	جاقسى	دەمال	10
ۇزىڭدە	جاقسى	تۇسكۇر	27
ۇزىڭدە	امان	ەسەن	1
ۇزىڭدە	ايتىڭ	قابىل	1
ۇزىڭدە	ەرتەرەك	دەمال	1
ۇزىڭدە	بىلەسىڭ	عوي	1
قولىڭ	قانداي	بولىپ	1
قولىڭ	بوس	بولسا	2
قولىڭ	بوس	كەزدە	14
قولىڭ	بوساعاندا	كەل	20
قولىڭ	بوساعاندا	تەلەفون	19
قولىڭ	بوساعاندا	قابارلاس	10
قولىڭ	بوساعاندا	سويلە	10
قولىڭ	بوساعاندا	سويلەپ	9
قولىڭ	بوساعاندا	سۇيلە	17
قولىڭ	بوساعاندا	سۇيلەپ	20
قولىڭ	بوساعاندا	قابارلاسىپ	19
قولىڭ	قۋاتتى	بولسىن	1
جاتاق	بار	ەكەن	1
جاتاق	تاماق	كوتەرەدى	7
جاتاق	تاماق	كۇتەرەدى	11
جاتاق	تاماق	كوتەرەتىن	14
جاتاق	تاماق	كۇتەرەمىز	12
جاتاق	تاماق	كوتەرىلەدى	14
جاتاق	تاماعىن	كوتەرەدى	1
جاتاق	اشاتىن	قىزدار	1
جاتاق	اشتىرىپ	قوي	13
جاتاق	اشتىرىپ	الىپ	14
جاتاق	اشتىرىپ	جاتىپ	14
جاتاق	اشتىرىپ	قويىپ	15
جاتاق	اشتىرىپ	قويايىن	7
جاتاق	اشتىرىپ	جاتايىق	13
جۇمىستا	قاربالاس	بولىپ	1
جۇمىستا	جۇرمىن	عوي	6
جۇمىستا	جۇرمىن	جانىم	5
سۇيلەسىپ	جاتىرسىڭ	جانىم	1
كۇرەم	عوي	جانىم	1
كۇرەم	جانىم	سول	1
بالاڭ	جاقسى	بولىپ	1
بالاڭ	بار	عوي	8
بالاڭ	بار	ەكەن	6
بالاڭ	بار	بولسا	9
بالاڭ	قانداي	جاقسى	3
بالاڭ	قانداي	جاقسىما	8
بالاڭ	ۇشىن	بولسادا	1
سونشا	جاقسى	كورىپ	1
سونشا	نە	بولدى	1
شالىم	بار	عوي	1
شالىم	مەنىڭ	جۇرەگىم	1
شالىم	شالىم	شالىم	1
دۇكەن	اشىپ	جاتىر	10
دۇكەن	اشىپ	جاتىرمىن	13
دۇكەن	اشىپ	وتىرمىن	13
دۇكەن	اشىپ	الدىڭبا	8
دۇكەن	اشىپ	جاتىرسىڭبا	11
دۇكەندە	ادام	جوق	10
دۇكەندە	ادام	بار	4
دۇكەندە	ادام	بارما	12
دۇكەندە	قاربالاس	بولىپ	1
دۇكەندە	ناق	زات	1
اقشاڭ	جوق	بولىپ	10
اقشاڭ	جوق	بولسا	2
اقشاڭ	بار	عوي	11
اقشاڭ	بار	ەكەن	9
اقشاڭ	بار	بولسا	5
اقشاڭ	بولسا	ماعان	4
اقشاڭ	بولسا	بەرىپ	6
اقشاڭ	بارما	جانىم	1
اقشاڭ	كوپ	بولسا	1
اقشاڭدى	الىپ	ال	1
اقشاڭدى	اتىپ	قوي	9
اقشاڭدى	اتىپ	بەرەيىن	8
اقشاڭدى	اتىپ	قويدىم	8
اقشاڭدى	اتىپ	قويايىن	13
اقشاڭدى	بەرە	الماي	3
اقشاڭدى	بەرە	سالايىن	9
اقشاڭدى	قايتارىپ	بەرەمىن	1
اقشاڭدى	اتا	سال	1
جاتاققا	ەندى	كەلدىم	1
جاتاققا	كەلىپ	الدىم	3
جاتاققا	كەلىپ	الدىڭبا	10
جاتاققا	كەلىپ	الدىق	17
جاتاققا	بارىپ	الىپ	8
جاتاققا	بارىپ	الدىڭبا	3
كۇي	جوق	جانىم	14
كۇي	جوق	دەپ	15
كۇي	جوق	بولىپ	5
كۇي	جوق	قوي	13
كۇي	جوق	بۇگىن	16
كۇي	جوق	وتىرمىن	15
كۇي	جاقسى	بولسا	18
كۇي	جاقسى	ەمەس	5
كۇي	جاقسى	ەمەسپە	16
كۇي	جاقسى	بولماي	8
كۇي	قالاي	جانىم	8
كۇي	قالاي	جاقسىما	3
كۇي	دۇرىس	ەمەس	4
كۇي	دۇرىس	بولماي	6
ءايتەۋ	بىر	تۇرلى	1
ءايتەۋ	قاربالاس	بولىپ	1
بەرىڭىزدەرشى	راحىمەت	بارلىقتارىڭىزعا	7
بەرىڭىزدەرشى	راحىمەت	سىزدەرگە	4
بەرىڭىزدەرشى	بىلەتىندەرىڭىز	راحىمەت	1
بازارعا	بىر	ادام	1
بازارعا	بارىپ	كەلدىم	7
بازارعا	بارىپ	كەلەيىن	8
بازارعا	بارىپ	كەلەيىك	9
بازارعا	كەتىپ	بارام	1
بازارعا	مال	بولسا	1
بازارعا	بارايىن	دەپ	1
بازارعا	باراتىن	كىسىلەر	13
بازارعا	باراتىن	كولىك	10
بازارعا	باراتىن	جولاۋشىلار	4
بازارعا	اپاراتىن	مالدارىڭىز	1
بازارعا	سالىنعان	بىر	1
مەنىڭدە	جۇرەگىم	اۋىرىپ	1
مەنىڭدە	باسىم	اۋىرىپ	3
مەنىڭدە	باسىم	بوس	15
مەنىڭدە	باسىم	قاتىپ	11
مەنىڭدە	ۇيقىم	كەلىپ	4
مەنىڭدە	ۇيقىم	كەلدى	12
مەنىڭدە	ۇيقىم	كەلمەي	10
مەنىڭدە	بارعىم	كەلىپ	1
مەنىڭدە	امالىم	جوق	2
مەنىڭدە	امالىم	قالمادى	15
ولىپ	قالا	جازدادى	13
ولىپ	قالا	جازدادىم	3
ولىپ	قالا	جازداپ	12
ولىپ	قالدى	عوي	1
ولىپ	العىم	كەلىپ	1
قوسا	الماي	قويدىم	1
قوسا	قارتايىڭدار	جانىم	9
قوسا	قارتايىڭدار	دوسىم	9
قوسا	قارتايىڭدار	جاندارىم	5
ەدىك	قوي	جانىم	1
تۇنىمەن	اۋىرىپ	شىقتى	6
تۇنىمەن	اۋىرىپ	شىقتىم	4
تۇنىمەن	ۇيقى	جوق	1
تۇنىمەن	ۇيقتاي	الماي	3
تۇنىمەن	ۇيقتاي	المادىم	8
تۇنىمەن	ۇيىقتاي	الماي	4
تۇنىمەن	ۇيىقتاي	المادىم	7
تۇنىمەن	ۇيقتاماي	شىقتىم	1
اقىماق	قىلىپ	وتىر	17
اقىماق	قىلىپ	جۇر	13
اقىماق	قىلىپ	جۇرگەن	14
اقىماق	قىلىپ	جۇرسىڭ	13
اقىماق	قىلىپ	وتىرسىڭ	12
اقىماق	قىلىپ	تۇرسىڭ	11
اقىماق	قىلىپ	وتىرسىڭبا	17
اقىماق	قىلىپ	تۇرسىڭبا	14
اقىماق	قىلاتىن	ادامدى	1
اقىماق	قىلدىڭ	عوي	1
اقىماق	قىلماشى	بولاما	1
سوڭعى	بىر	ادام	13
سوڭعى	بىر	كۇن	14
سوڭعى	بىر	جول	14
سوڭعى	بىر	تال	7
سوڭعى	بىر	رەت	12
سوڭعى	بىر	وراي	15
سوڭعى	ەكى	تال	1
سوڭعى	كۇنى	عوي	7
سوڭعى	كۇنى	ەكەن	4
سوڭعى	تال	قالدى	1
سوڭعى	رەت	بولسىن	9
سوڭعى	رەت	بىر	8
سوڭعى	رەت	ايتايىن	14
سوڭعى	رەت	وراي	13
سوڭعى	رەت	سۇرايىن	12
الىپتى	عوي	جانىم	1
الىپتى	دەيدى	عوي	1
جاقسىزبا	نەعىپ	جاتىرسىز	1
جاقسىزبا	ايتىڭىز	قابىل	1
جاعى	تاعى	بار	1
ۇلىپ	قالا	جازدادىم	2
ۇلىپ	قالا	جازداپ	12
ۇلىپ	قالدى	دەپ	1
ۇلىپ	العىم	كەلىپ	4
ۇلىپ	العىم	كەلەدى	7
كورەيىك	بولاما	جانىم	1
شىقتىڭ	عوي	جانىم	1
جۇمىستان	ەندى	كەلدىم	10
جۇمىستان	ەندى	تۇسىپ	11
جۇمىستان	ەندى	تۇستىم	4
جۇمىستان	كەلىپ	تاماق	5
جۇمىستان	كەلىپ	الدىڭبا	5
جۇمىستان	ازىر	كەلدىم	4
جۇمىستان	ازىر	تۇستىم	7
جۇمىستان	جاڭا	كەلدىم	4
جۇمىستان	جاڭا	تۇستىم	6
جۇمىستان	تۇسىپ	كەلىپ	12
جۇمىستان	تۇسىپ	تاماق	13
جۇمىستان	تۇسىپ	ۇيگە	6
جۇمىستان	تۇسىپ	الدىڭبا	13
جۇمىستان	تۇسىپ	كەتتىڭبە	14
جۇمىستان	جاڭە	كەلدىم	6
جۇمىستان	جاڭە	تۇستىم	5
جۇمىستان	جاي	تۇسىپ	1
جۇمىستان	تۇسكەن	سوڭ	1
جۇمىستان	تۇستىڭبە	جانىم	1
يت	ەكەن	عوي	1
يت	بولىپ	وتىرمىن	1
يت	ەكەنسىڭ	عوي	1
يت	بوق	جەگەنىن	1
كەڭ	بول	جانىم	1
كەڭ	ەكەن	عوي	1
كەڭ	بولساڭ	كەم	1
كەڭ	شالقار	تەڭىز	1
كەڭ	كولەمدە	تاراتىپ	16
كەڭ	كولەمدە	تارقاتىپ	2
كۇردىم	عوي	جانىم	1
كەتسەڭ	مەن	قايتەم	1
كەتسەڭ	جاقسى	عوي	11
كەتسەڭ	جاقسى	ەدى	2
كەتسەڭ	بولدى	عوي	1
كەتسەڭ	بولدى	جانىم	17
كەتسەڭ	بولادى	عوي	10
كەتسەڭ	بولادى	ەكەن	3
كەتسەڭ	بولمايدى	عوي	1
اقشامدى	الىپ	الىپ	6
اقشامدى	الىپ	الايىن	5
اقشامدى	قاشان	بەرەسىڭ	1
اقشامدى	بەر	دەپ	1
اقشامدى	اتىپ	بەر	6
اقشامدى	اتىپ	بەرە	10
اقشامدى	اتىپ	بەرشى	8
اقشامدى	بەرە	سال	4
اقشامدى	بەرە	سالشى	7
اقشامدى	تاۋىپ	بەر	3
اقشامدى	تاۋىپ	بەرشى	9
اقشامدى	قايتار	دەپ	1
اقشامدى	قايتارىپ	بەر	3
اقشامدى	قايتارىپ	بەرە	10
اقشامدى	اتا	سال	1
اقشامدى	بەرمەي	جاتىر	1
سىياقتى	عوي	جانىم	1
سىياقتى	بولىپ	تۇر	1
سىياقتى	ەدى	عوي	1
سىياقتى	ەدىم	عوي	1
سىياقتى	ەدىڭ	عوي	1
تىنش	بولسا	بولدى	1
جاترمىن	عوي	جانىم	1
پايدا	جوق	دەپ	13
پايدا	جوق	بولدى	11
پايدا	جوق	ەكەن	6
پايدا	جوق	قوي	9
پايدا	بولدى	عوي	1
پايدا	بولادى	عوي	8
پايدا	بولادى	ەكەن	3
پايدا	بولعان	ۋىتتار	1
سەنشى	نەعىپ	جاتىرسىڭ	2
سەنشى	نەعىپ	جاتسىڭ	12
ايتقانىم	عوي	جانىم	2
ايتقانىم	عوي	ەندى	15
ايتقانىم	قوي	جانىم	1
ۇمتىپ	قالپپىن	عوي	1
ۇمتىپ	كەتپپىن	عوي	1
ۇمتىپ	كەتپىن	عوي	1
الشى	جانىم	بولاما	1
الشى	بولاما	جانىم	1
ۇيدەگى	ۇلكەن	كىسىلەر	1
ۇيدەگى	كىسى	بار	5
ۇيدەگى	كىسى	كەلىپ	9
ۇيدەگى	كىسى	قايدا	9
قابارسىز	بولىپ	كەتتى	17
قابارسىز	بولىپ	كەتتىڭ	2
قابارسىز	بولىپ	كەتتىك	19
قابارسىز	بولىپ	كەتتىڭعوي	18
قابارسىز	كەتتى	عوي	3
قابارسىز	كەتتى	دەپ	8
قابارسىز	كەتتىڭ	عوي	1
قابارسىز	كەتتىڭ	جانىم	51
قابارسىز	كەتتىڭ	قوي	33
قابارسىز	قالدىڭ	عوي	1
قابارسىز	كەتتىك	قوي	1
قابارسىز	كەتىڭ	عوي	3
قابارسىز	كەتىڭ	قوي	9
قابارسىز	كەتتىڭىز	عوي	1
ءسوز	جوق	قوي	1
ءسوز	بار	عوي	1
كىمدى	ايتىپ	وتىر	9
كىمدى	ايتىپ	وتىرسىڭ	5
كىمدى	ايتىپ	تۇرسىڭ	10
كىمدى	ويلاپ	جاتىرسىڭ	1
كىمدى	ساعىنىپ	جۇرسىڭ	1
كىمدى	اقىماق	قىلىپ	4
كىمدى	اقىماق	قىلاسىڭ	7
ەشكىمگە	ايتپا	بولاما	1
ەشكىمگە	بەرمەيمىن	جانىم	1
ۇيىڭ	قاي	جەردە	1
ۇيىڭ	قۇتتى	بولسىن	1
ۇيىڭە	كەلىپ	الدىڭبا	1
ۇيىڭە	بارىپ	الىپ	14
ۇيىڭە	بارىپ	الدىڭبا	2
ۇيىڭە	جەتىپ	الدىڭبا	1
جاتقام	جوق	جانىم	10
جاتقام	جوق	قوي	3
قاسىمدا	سەن	بولساڭ	1
قاسىمدا	ادام	بار	1
قاسىمدا	بولساڭ	جاقسى	14
قاسىمدا	بولساڭ	بولدى	8
قاسىمدا	بولساڭ	قانداي	8
قاسىمدا	بولساڭ	شىركىن	10
تومەن	ەكەن	عوي	1
تومەن	بولىپ	تۇر	1
تومەن	بولسا	كىرەسىن	1
تومەن	تۇسەتىن	ماشينا	11
تومەن	تۇسەتىن	كولىك	10
تومەن	تۇسەتىن	جولاۋشىلار	8
تومەن	تۇسەتىن	قاتىناس	9
شاقىرعان	سول	ۇيدە	13
شاقىرعان	سول	جەردە	9
شاقىرعان	سول	جەرگە	4
شاقىرعان	سوعان	بارىپ	5
شاقىرعان	سوعان	بارايىن	9
شاقىرعان	سوعان	بارامىز	10
شاقىرعان	جەر	بار	1
شاقىرعان	جەردە	وتىرمىن	1
شاقىرعان	جەرگە	كەلىپ	17
شاقىرعان	جەرگە	بارىپ	5
شاقىرعان	جەرگە	كەتتى	18
شاقىرعان	جەرگە	كەتىپ	16
شاقىرعان	جەرگە	بارام	16
شاقىرعان	جەرگە	بارايىن	15
شاقىرعان	جەرگە	بارامىز	17
باعانادان	قاربالاس	ەندى	17
باعانادان	قاربالاس	بولىپ	2
باعانادان	قاربالاس	بوپ	18
باعانادان	بىراز	قاربالاس	1
باعانادان	بەرى	نە	14
باعانادان	بەرى	نەگە	17
باعانادان	بەرى	تاماق	16
باعانادان	بەرى	تەلەفون	14
باعانادان	بەرى	قاربالاس	4
بارىنە	مەن	كىنالى	1
بارىنە	ماقۇل	دەپ	1
ساڭزى	سالىپ	جاتىر	15
ساڭزى	سالىپ	جاتىرمىن	10
ساڭزى	سالىپ	قاربالاس	15
ساڭزى	سالىپ	بەر	10
ساڭزى	سالىپ	الايىن	17
ساڭزى	سالىپ	الدىڭبا	17
ساڭزى	سالىپ	جاتىرمىز	15
ساڭزى	سالىپ	بەرشى	16
ساڭزى	الاتىن	كىسىلەر	1
ساڭزى	سالايىن	دەپ	1
ساڭزى	پىسىرىپ	جاتىرمىن	1
ساڭزى	سالعالى	جاتىرمىن	1
سالاتىن	ادام	جوق	1
سالاتىن	ەدىم	عوي	1
ىيا	جانىم	سول	1
ىيا	ماقۇل	جانىم	1
جۇن	ەكەن	جانىم	6
جۇن	ەكەن	وندا	4
جۇن	بولعان	ەكەن	1
جۇندەپ	جاتىر	ەكەن	1
جۇندەپ	جاتىرمىن	جانىم	1
جۇندەپ	ازىر	بولدىم	1
جۇندەپ	جاڭە	كەلدىم	6
جۇندەپ	جاڭە	بولدىم	4
كەشەدەن	بەرى	جوق	17
كەشەدەن	بەرى	جاقسى	19
كەشەدەن	بەرى	بىر	16
كەشەدەن	بەرى	سول	26
كەشەدەن	بەرى	نە	21
كەشەدەن	بەرى	ماعان	32
كەشەدەن	بەرى	ەكى	32
كەشەدەن	بەرى	نەگە	23
كەشەدەن	بەرى	تاماق	21
كەشەدەن	بەرى	ۇي	31
كەشەدەن	بەرى	تەلەفون	19
كەشەدەن	بەرى	ايتىپ	18
كەشەدەن	بەرى	قاربالاس	11
كەشەدەن	بەرى	تاعى	32
كەشەدەن	بەرى	بىراز	20
كەشەدەن	بەرى	قايتا	26
كەشەدەن	بەرى	اۋىرىپ	18
كەشەدەن	بەرى	قاتتى	19
كەشەدەن	بەرى	باسىم	24
كەشەدەن	بەرى	قاراي	26
جىبەر	دەپ	سوعان	1
قاربالاسپا	قابارسىز	كەتتىڭ	1
قۇيشى	قۇيشى	قۇيشى	1
تۋىپ	جاتىر	ەكەن	1
تۋىپ	قاربالاس	بولىپ	1
تۋىپ	بولعان	جوق	6
تۋىپ	بولعان	سوڭ	5
اماندىق	بولسىن	جانىم	4
اماندىق	بولسىن	دوسىم	14
اماندىق	بولسىن	امان	15
اماندىق	بولسىن	ارقاشان	16
اماندىق	بولسىن	بارىمىزگە	15
اماندىق	بولسا	بولدى	1
اماندىق	تىلەيمىن	جانىم	1
جۇردىم	عوي	جانىم	1
ۇقساس	ەكەن	عوي	1
ۇقساس	قوي	جانىم	1
ۇقساس	ەكەنبىز	عوي	1
الماسا	بولدى	عوي	1
الماساڭ	قويشى	بولدى	1
الماساڭ	بولمايدى	عوي	1
جەرىڭ	عوي	جانىم	3
جەرىڭ	عوي	شىركىن	9
جەرىڭ	جوق	ەكەن	3
جەرىڭ	جوق	قوي	8
جەرىڭ	جاقسى	عوي	10
جەرىڭ	جاقسى	ەكەن	3
جەرىڭ	بار	ەكەن	1
جەرىڭ	اۋىرىپ	جاتىر	12
جەرىڭ	اۋىرىپ	تۇر	7
جەرىڭ	اۋىرىپ	قالدى	14
جەرىڭ	اۋىرىپ	جۇر	15
جەرىڭ	اۋىرىپ	جۇرمە	14
جەرىڭ	اۋىرىپ	تۇرما	14
سالدىم	عوي	جانىم	1
تاستادى	عوي	دەيمىن	1
تۇماۋ	جاقسى	بولماي	1
تۇماۋ	بار	ەكەن	1
تۇماۋ	قاتتى	تيىپ	1
تۇماۋ	تيىپ	جاتىر	20
تۇماۋ	تيىپ	تۇر	17
تۇماۋ	تيىپ	جاتىرمىن	16
تۇماۋ	تيىپ	قالدى	12
تۇماۋ	تيىپ	اۋىرىپ	15
تۇماۋ	تيىپ	قالعان	19
تۇماۋ	تيىپ	قالىپتى	9
تۇماۋ	تيىپ	قالپتى	23
تۇماۋ	تيىپ	قالدىما	16
تۇماۋ	تيىپ	قالماسىن	17
تۇماۋ	تىيىپ	تۇر	15
تۇماۋ	تىيىپ	قالدى	10
تۇماۋ	تىيىپ	اۋىرىپ	14
تۇماۋ	تىيىپ	قالعان	16
تۇماۋ	تىيىپ	قالىپتى	7
تۇماۋ	تىيىپ	قالدىما	15
وزىڭدە	جوق	بولسا	1
وزىڭدە	جاقسى	تۇس	4
وزىڭدە	جاقسى	جاتىپ	18
وزىڭدە	جاقسى	دەم	19
وزىڭدە	جاقسى	دەمال	10
وزىڭدە	امان	ەسەن	1
وزىڭدە	ەرتەرەك	دەمال	1
وزىڭدە	بىلەسىڭ	عوي	1
بارايىنبا	دەپ	جاتىرمىن	12
بارايىنبا	دەپ	وتىرمىن	6
بارايىنبا	دەپ	ەدىم	16
بارايىنبا	دەپ	تۇرمىن	10
بارايىنبا	دەپ	ويلاپ	16
قارعام	سول	مەنىڭ	1
قارعام	اي	سول	5
قارعام	اي	دەشى	5
ۇيتكەنى	مەن	سەنى	2
ۇيتكەنى	مەن	ساعان	12
ۇيتكەنى	سەن	ماعان	10
ۇيتكەنى	سەن	مەنى	6
ۇيتكەنى	سەن	مەنىڭ	7
ۇيتكەنى	سەنى	جاقسى	3
ۇيتكەنى	سەنى	سۇيەمىن	8
وزدەرى	بىلەدى	عوي	1
وزدەرىڭ	نە	قاربالاس	1
وزدەرىڭ	نەعىپ	جاتىرسىڭ	4
وزدەرىڭ	نەعىپ	جاتىرسىڭدار	7
وزدەرىڭ	قالاي	جاقسىما	4
وزدەرىڭ	قالاي	امانشىلىقپا	6
وزدەرىڭ	امان	ەسەن	9
وزدەرىڭ	امان	جاتىرسىڭدارما	3
وزدەرىڭ	قالايسىڭدار	امان	15
وزدەرىڭ	قالايسىڭدار	جاقسىما	2
قالاعا	بىر	ادام	1
قالاعا	بارىپ	كەلدىم	6
قالاعا	بارىپ	كەلەيىك	5
قالاعا	كەتىپ	بارام	1
قالاعا	باراتىن	كولىك	8
قالاعا	باراتىن	جولاۋشىلار	3
قالاعا	شىعاتىن	كولىك	5
قالاعا	شىعاتىن	جولاۋشىلار	5
ىستىق	بولىپ	تۇر	6
ىستىق	بولىپ	كەتتى	7
ىستىق	بولىپ	كەتتىڭ	11
ىستىق	بولادى	ەكەن	1
ىستىق	سۋعا	مال	10
ىستىق	سۋعا	مالىپ	3
ىستىق	وتكىزىپ	جاتىرمىن	1
ءارەڭ	جۇرمىن	جانىم	1
ءارەڭ	تاپتىم	عوي	1
بىركە	بولسىن	جانىم	5
بىركە	بولسىن	راحىمەت	7
بىركە	بولسىن	دوسىم	13
بالانىڭ	اتى	كىم	1
ۇاقىت	جوق	بولىپ	3
ۇاقىت	جوق	قوي	8
ۇاقىت	بولدى	عوي	1
اكەسى	مەن	شەشەسى	1
اكەسى	قايتىس	بولدى	13
اكەسى	قايتىس	بولىپ	6
اكەسى	قايتىس	بولعان	13
اكەسى	قايتىس	بولىپتى	8
اكەسى	قايتس	بولىپ	7
اكەسى	قايتس	بولعان	8
اكەسى	قايتس	بولپتى	8
كۇز	اينەك	تاعىپ	1
كۇزدە	بىر	توقتى	1
جانىڭ	بار	عوي	4
جانىڭ	بار	ەكەن	6
جانىڭ	امان	بولسىن	3
جانىڭ	امان	بولسا	8
جانىڭ	قۇتتى	بولسىن	1
جانىڭ	شىعىپ	كەتسەدە	1
جانىڭ	اشيدى	ەكەن	1
جانىڭ	اشىمايدى	ەكەن	1
مەرەكەڭ	قابىل	بولسىن	1
مەرەكەڭ	قۇتتى	بولسىن	3
مەرەكەڭ	قۇتتى	قۇتتى	54
مەرەكەڭ	قۇتتى	دەن	48
مەرەكەڭ	قۇتتى	دەنساۋلىعى	23
مەرەكەڭ	قۇتتى	دەنساۋلىعىڭ	10
مەرەكەڭ	مەرەيلى	بولسىن	4
مەرەكەڭ	مەرەيلى	وت	39
مەرەكەڭ	مەرەيلى	دەنساۋلىعىڭ	44
مەرەكەڭ	مەرەيلى	كۇندەرىڭ	9
مەرەكەڭ	مەرەيلى	كۇندەرىڭىز	17
مەرەكەڭ	قۇتى	بولسىن	1
جاتايىن	دەپ	جاتىر	41
جاتايىن	دەپ	جاتىرمىن	8
جاتايىن	دەپ	وتىرمىن	5
جاتايىن	دەپ	ەدىم	33
جاتايىن	دەپ	جۇرمىن	17
جاتايىن	دەپ	تۇرمىن	18
اسىل	دوستار	امانسىڭدارما	1
اسىل	جاندار	قايىرلى	10
اسىل	جاندار	بۇگىنگى	10
اسىل	جاندار	سىزدەرگە	5
ازر	كەلدىم	ۇيگە	1
قويپتى	عوي	جانىم	1
سىزدىڭ	بىر	اۋىز	1
امالداپ	اتىپ	بەرەيىن	1
امالداپ	تاۋىپ	بەر	10
امالداپ	تاۋىپ	بەرە	17
امالداپ	تاۋىپ	بەرەيىن	9
امالداپ	تاۋىپ	بەرشى	7
امالداپ	تاۋىپ	بەرسەڭ	16
ۇيالىپ	جاتىرمىن	عوي	1
ۇيالىپ	كەتتىم	عوي	1
ۇيالىپ	قالدىم	عوي	1
ۇيالىپ	تۇرمىن	عوي	1
اتەي	ايتىپ	جاتىرمىن	12
اتەي	ايتىپ	وتىر	8
اتەي	ايتىپ	وتىرمىن	5
اتەي	ەمەس	قوي	1
اتەي	ىستەپ	وتىر	5
اتەي	ىستەپ	وتىرسىڭ	6
قايتامىن	عوي	جانىم	3
قايتامىن	عوي	دەيمىن	8
قايتامىن	دەيدى	عوي	10
قايتامىن	دەيدى	قارا	2
قايتامىن	قارا	تاۋىقتىڭ	1
قانشاعا	الىپ	ەدىڭ	1
قىزىپ	جاتىر	ەكەن	1
قىزىپ	تۇر	ەكەن	1
قىزىپ	كەتىپتى	عوي	1
اۇىرىپ	جاتىر	عوي	1
اۇىرىپ	تۇر	جانىم	1
اۇىرىپ	كەتتى	عوي	1
باردىم	عوي	جانىم	1
تپتى	جاقسى	عوي	7
تپتى	جاقسى	ەدى	7
تپتى	جاقسى	بولار	9
كەتەمىن	عوي	جانىم	3
كەتەمىن	عوي	دەيمىن	8
كەتەمىن	دەپ	جاتىر	5
كەتەمىن	دەپ	وتىر	6
كەتەمىن	دەيدى	عوي	1
نەشەدە	تۇسەسىڭ	جانىم	6
نەشەدە	تۇسەسىڭ	جۇمىستان	4
نەشەدە	تارايدى	ەكەن	1
قايتايىن	دەپ	جاتىرمىن	14
قايتايىن	دەپ	وتىرمىن	5
قايتايىن	دەپ	ەدىم	18
قايتايىن	دەپ	جۇرمىن	30
